country,year,consumption_growth,fdi_pct_gdp,gdp_growth,gni_per_capita,inflation_pct,internet_users_pct,investment_pct_gdp,population,urbanization_pct
China,2014,9.22369420884539,2.51155883670463,7.46100735778161,7600.0,1.92164162788521,47.90000153,45.3115352657107,1371860000.0,55.7502555847168
China,2015,8.79647626075936,2.14957284731563,6.98162255562367,8040.0,1.43702380935655,50.29999924,42.7349872564364,1379860000.0,57.3297843933105
China,2016,9.48691271656419,1.52539470315394,6.7736886867727,8360.0,2.00000182191943,53.2,42.1386166189127,1387790000.0,58.8399238586426
China,2017,9.17518016093987,1.32468971748482,6.89123916636191,8830.0,1.59313600071436,54.3,42.5497375507577,1396215000.0,60.2402687072754
China,2018,8.32243818058333,1.66361992284408,6.757806142324,9720.0,2.07479039965576,65.35839844,43.313827489682,1402760000.0,61.5001983642578
China,2019,5.6868312802211,1.28549226847992,6.06737806333672,10510.0,2.89923416358227,64.080881297515,42.6695374085222,1407745000.0,62.7099151611328
China,2020,-2.71158024795403,1.68770756292082,2.33950385203023,10740.0,2.41942189457782,70.05275998,42.5723735094229,1411100000.0,63.5234230266258
China,2021,13.1379813941195,1.8903454142588,8.57038414981781,12220.0,0.981015135544882,73.05323517,42.6822612949312,1412360000.0,64.721076965332
China,2022,1.49405307007524,1.03841365474349,3.13385438394069,13170.0,1.97357555739051,75.61131603,42.3554333470499,1412175000.0,65.2176361083984
China,2023,9.65440854328679,0.280991103634816,5.41600334492955,13750.0,0.234836828893051,90.6,41.1297102455381,1410710000.0,65.5301448035523
China,2024,5.01509972457532,0.227695125306895,4.95830378788091,13660.0,0.218128938439177,92.0,40.4815134449629,1408975000.0,65.8946980998325
India,2000,3.43958937687052,0.765211694280817,3.84099115686554,440.0,4.0094359104519,0.527532449930946,25.677316683955,1057922733.0,27.6470407512523
India,2001,5.95289739416627,1.05638020993358,4.82396626397303,450.0,3.77929312235637,0.660146377009928,29.9078889827325,1077898575.0,27.9028652096636
India,2002,2.87047855753082,1.01156946489919,3.80397532120038,460.0,4.29715203929562,1.53787558175083,30.2513001207186,1097600380.0,28.1756878910456
India,2003,5.92532039029332,0.605887857091792,7.86038147545045,510.0,3.80585899528853,1.68648997063625,30.8396999424416,1116803006.0,28.4660287698
India,2004,5.17112560012411,0.765596855110284,7.92293661307978,610.0,3.76725173477517,1.97613649190559,35.0964917017773,1135991513.0,28.7726067228528
India,2005,7.45569538780553,0.886098378458823,7.92343062131789,700.0,4.24634362031924,2.388099909,37.4282640165983,1154676322.0,29.0945497159107
